date,temperature_2m,relative_humidity_2m,soil_temperature_54cm,shortwave_radiation,direct_radiation,diffuse_radiation,direct_normal_irradiance,global_tilted_irradiance,terrestrial_radiation
2024-10-30 20:00:00+00:00,11.7955,95.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 21:00:00+00:00,11.3955,96.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 22:00:00+00:00,10.8455,97.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-30 23:00:00+00:00,10.5955,96.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 00:00:00+00:00,10.1455,95.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 01:00:00+00:00,9.6455,95.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 02:00:00+00:00,8.8455,98.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 03:00:00+00:00,8.4955,99.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 04:00:00+00:00,6.7454996,100.0,13.7455,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 05:00:00+00:00,6.2955,100.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 06:00:00+00:00,6.4455,100.0,13.695499,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 07:00:00+00:00,6.7454996,100.0,13.695499,5.0,0.0,5.0,0.0,5.0,38.583958
2024-10-31 08:00:00+00:00,7.2955,99.0,13.6455,65.75,14.5,51.25,103.553505,65.74999,192.07993
2024-10-31 09:00:00+00:00,8.7955,91.0,13.6455,186.5,94.25,92.25,362.48822,186.5,360.98816
2024-10-31 10:00:00+00:00,11.195499,83.0,13.6455,298.0,213.75,84.25,609.2008,298.0,487.14758
2024-10-31 11:00:00+00:00,12.695499,82.0,13.5955,362.75,277.0,85.75,684.398,362.74997,561.94684
2024-10-31 12:00:00+00:00,13.6455,79.0,13.5955,376.0,285.0,91.0,681.9367,376.0,580.27576
2024-10-31 13:00:00+00:00,14.0295,80.0,12.9795,289.0,156.0,133.0,399.94708,289.0,540.872
2024-10-31 14:00:00+00:00,13.8795,81.0,12.9795,223.0,109.0,114.0,338.49664,223.0,446.4088
2024-10-31 15:00:00+00:00,13.4795,82.0,12.9795,135.0,57.0,78.0,260.36798,135.0,303.31082
2024-10-31 16:00:00+00:00,12.4295,87.0,12.9795,42.0,11.0,31.0,95.14965,42.000008,121.31705
2024-10-31 17:00:00+00:00,10.9795,93.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.064451404
2024-10-31 18:00:00+00:00,9.9795,97.0,12.9795,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 19:00:00+00:00,9.4295,99.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 20:00:00+00:00,9.1795,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 21:00:00+00:00,8.9295,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 22:00:00+00:00,8.3795,100.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-10-31 23:00:00+00:00,7.8795,98.0,12.9295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 00:00:00+00:00,7.4295,97.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 01:00:00+00:00,7.0295,97.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 02:00:00+00:00,6.7795,97.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 03:00:00+00:00,6.6295,97.0,12.8795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 04:00:00+00:00,6.6295,97.0,12.8295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 05:00:00+00:00,6.6295,97.0,12.8295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 06:00:00+00:00,6.8295,96.0,12.7795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 07:00:00+00:00,7.5295,94.0,12.7795,4.0,0.0,4.0,0.0,4.0,35.41231
2024-11-01 08:00:00+00:00,8.8295,94.0,12.7795,44.0,5.0,39.0,36.32309,44.0,185.75098
2024-11-01 09:00:00+00:00,10.1795,91.0,12.7295,99.0,22.0,77.0,86.12673,98.99999,354.48148
2024-11-01 10:00:00+00:00,11.1295,89.0,12.7295,147.0,37.0,110.0,106.859924,147.0,480.4985
2024-11-01 11:00:00+00:00,11.8295,87.0,12.6795,198.0,57.0,141.0,142.46562,198.0,555.20087
2024-11-01 12:00:00+00:00,12.3295,86.0,12.6795,213.0,72.0,141.0,174.2047,213.0,573.48486
2024-11-01 13:00:00+00:00,12.2795,86.0,12.6795,191.0,61.0,130.0,158.45312,191.0,534.09265
2024-11-01 14:00:00+00:00,11.8295,87.0,12.6295,143.0,40.0,103.0,126.17695,143.0,439.6952
2024-11-01 15:00:00+00:00,11.4295,88.0,12.6295,85.0,20.0,65.0,93.431076,85.0,296.71457
2024-11-01 16:00:00+00:00,11.0795,90.0,12.6295,27.0,5.0,22.0,44.186684,26.999998,114.88048
2024-11-01 17:00:00+00:00,10.7795,92.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 18:00:00+00:00,10.5295,94.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 19:00:00+00:00,10.4295,94.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 20:00:00+00:00,10.3795,94.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 21:00:00+00:00,10.3295,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 22:00:00+00:00,10.2795,93.0,12.5795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-01 23:00:00+00:00,10.2295,93.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 00:00:00+00:00,10.1795,93.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 01:00:00+00:00,10.1795,93.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 02:00:00+00:00,10.1795,93.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 03:00:00+00:00,10.1295,93.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 04:00:00+00:00,9.9795,94.0,12.5295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 05:00:00+00:00,9.8295,95.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 06:00:00+00:00,9.8795,95.0,12.4795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 07:00:00+00:00,10.2795,94.0,12.4795,13.0,5.0,8.0,75.13834,13.0,32.260704
2024-11-02 08:00:00+00:00,10.8795,92.0,12.4295,75.0,29.0,46.0,214.49034,75.0,179.46039
2024-11-02 09:00:00+00:00,11.5295,90.0,12.4295,150.0,60.0,90.0,239.36887,150.0,348.01993
2024-11-02 10:00:00+00:00,12.3795,86.0,12.4295,217.0,96.0,121.0,281.2551,216.99998,473.9038
2024-11-02 11:00:00+00:00,13.2795,82.0,12.4295,275.0,135.0,140.0,341.6968,275.0,548.5207
2024-11-02 12:00:00+00:00,13.8795,79.0,12.4295,300.0,157.0,143.0,384.55112,300.0,566.77344
2024-11-02 13:00:00+00:00,14.0295,78.0,12.4295,287.0,155.0,132.0,407.93167,287.0,527.40564
2024-11-02 14:00:00+00:00,13.8795,79.0,12.4295,237.0,129.0,108.0,413.32715,236.99998,433.08847
2024-11-02 15:00:00+00:00,13.5295,81.0,12.4295,154.0,82.0,72.0,391.79367,153.99997,290.2372
2024-11-02 16:00:00+00:00,12.8295,86.0,12.4295,52.0,24.0,28.0,216.68953,51.999996,108.57398
2024-11-02 17:00:00+00:00,11.9295,92.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 18:00:00+00:00,11.1295,97.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 19:00:00+00:00,10.6295,98.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 20:00:00+00:00,10.2795,98.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 21:00:00+00:00,9.9295,98.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 22:00:00+00:00,9.5295,98.0,12.4295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-02 23:00:00+00:00,9.1795,98.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 00:00:00+00:00,8.7295,98.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 01:00:00+00:00,8.179501,98.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 02:00:00+00:00,7.5795,98.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 03:00:00+00:00,7.0295,98.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 04:00:00+00:00,6.5295,97.0,12.3795,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 05:00:00+00:00,6.0795,96.0,12.3295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 06:00:00+00:00,5.7795,95.0,12.3295,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 07:00:00+00:00,7.052,94.0,12.102,15.0,9.0,6.0,139.26242,14.999996,29.13356
2024-11-03 08:00:00+00:00,8.552,91.0,12.052,85.0,50.0,35.0,375.80756,84.999985,173.21544
2024-11-03 09:00:00+00:00,10.052,87.0,12.052,171.0,103.0,68.0,418.06857,171.0,341.61002
2024-11-03 10:00:00+00:00,11.552,82.0,12.052,254.0,168.0,86.0,498.86835,254.00002,467.3712
2024-11-03 11:00:00+00:00,13.052,76.0,12.002,326.0,238.0,88.0,609.8204,326.00006,541.9143
2024-11-03 12:00:00+00:00,13.952,73.0,12.002,358.0,275.0,83.0,681.9286,358.00003,560.1492
2024-11-03 13:00:00+00:00,14.002,73.0,12.002,337.0,261.0,76.0,696.3018,336.99997,520.8206
2024-11-03 14:00:00+00:00,13.452,76.0,12.002,270.0,206.0,64.0,671.1878,270.0,426.5975
2024-11-03 15:00:00+00:00,12.602,79.0,12.002,170.0,124.0,46.0,607.4464,169.99997,283.88828
2024-11-03 16:00:00+00:00,11.402,82.0,12.002,55.0,36.0,19.0,332.92725,54.999996,102.40608
2024-11-03 17:00:00+00:00,9.852,85.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 18:00:00+00:00,8.602,87.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 19:00:00+00:00,7.852,86.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 20:00:00+00:00,7.352,84.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 21:00:00+00:00,6.902,82.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 22:00:00+00:00,6.402,80.0,11.952,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-03 23:00:00+00:00,5.902,78.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 00:00:00+00:00,5.452,77.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 01:00:00+00:00,5.052,77.0,11.902,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 02:00:00+00:00,4.652,78.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 03:00:00+00:00,4.352,79.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 04:00:00+00:00,4.002,81.0,11.852,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 05:00:00+00:00,3.802,82.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 06:00:00+00:00,4.052,83.0,11.802,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 07:00:00+00:00,5.152,82.0,11.752,13.0,6.0,7.0,96.10496,13.000004,26.032236
2024-11-04 08:00:00+00:00,6.752,81.0,11.752,78.0,37.0,41.0,283.21164,77.999985,167.02136
2024-11-04 09:00:00+00:00,8.302,78.0,11.702,160.0,76.0,84.0,314.461,160.0,335.2595
2024-11-04 10:00:00+00:00,9.802,74.0,11.652,231.0,113.0,118.0,340.41446,231.0,460.90723
2024-11-04 11:00:00+00:00,11.302,69.0,11.652,287.0,145.0,142.0,376.2371,287.0,535.3906
2024-11-04 12:00:00+00:00,12.302,66.0,11.602,304.0,151.0,153.0,379.03967,304.0,553.6214
2024-11-04 13:00:00+00:00,12.652,68.0,11.602,273.0,121.0,152.0,327.02887,273.0,514.3465
2024-11-04 14:00:00+00:00,12.502,71.0,11.552,208.0,74.0,134.0,244.87842,207.99998,420.231
2024-11-04 15:00:00+00:00,11.952,75.0,11.552,125.0,34.0,91.0,170.36781,124.99999,277.67657
2024-11-04 16:00:00+00:00,10.802,77.0,11.552,39.0,8.0,31.0,75.58134,38.999996,96.38544
2024-11-04 17:00:00+00:00,9.252,80.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 18:00:00+00:00,8.002,81.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 19:00:00+00:00,7.352,81.0,11.502,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 20:00:00+00:00,6.952,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 21:00:00+00:00,6.652,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 22:00:00+00:00,6.302,81.0,11.452,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-04 23:00:00+00:00,6.002,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 00:00:00+00:00,5.702,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 01:00:00+00:00,5.402,81.0,11.402,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 02:00:00+00:00,5.102,81.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 03:00:00+00:00,4.702,82.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 04:00:00+00:00,4.002,85.0,11.352,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 05:00:00+00:00,3.2020001,88.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 06:00:00+00:00,3.052,90.0,11.302,0.0,0.0,0.0,0.0,0.0,0.0
2024-11-05 07:00:00+00:00,3.902,89.0,11.252,12.0,7.0,5.0,116.15887,12.000006,22.9604
2024-11-05 08:00:00+00:00,5.352,87.0,11.252,84.0,50.0,34.0,389.8052,84.0,160.8849
2024-11-05 09:00:00+00:00,7.152,83.0,11.202,173.0,106.0,67.0,447.16516,173.0,328.9743
2024-11-05 10:00:00+00:00,9.552,77.0,11.152,255.0,169.0,86.0,516.50977,255.0,454.52078
2024-11-05 11:00:00+00:00,12.252,69.0,11.152,323.0,233.0,90.0,612.219,323.00006,528.9566
2024-11-05 12:00:00+00:00,14.202,63.0,11.102,355.0,269.0,86.0,683.4967,355.00003,547.1984
2024-11-05 13:00:00+00:00,,,,,,,,,507.99203
2024-11-05 14:00:00+00:00,,,,,,,,,413.99844
2024-11-05 15:00:00+00:00,,,,,,,,,271.61075
2024-11-05 16:00:00+00:00,,,,,,,,,90.52064
2024-11-05 17:00:00+00:00,,,,,,,,,0.0
2024-11-05 18:00:00+00:00,,,,,,,,,0.0
2024-11-05 19:00:00+00:00,,,,,,,,,0.0
2024-11-05 20:00:00+00:00,,,,,,,,,0.0
2024-11-05 21:00:00+00:00,,,,,,,,,0.0
2024-11-05 22:00:00+00:00,,,,,,,,,0.0
